gene	Sample_ID	compendium_version	rollup_cohort
DLK1	TH34_1163_S01	v7	pancancer
DNM3OS	TH34_1163_S01	v7	pancancer
DSCR8	TH34_1163_S01	v7	pancancer
EMILIN3	TH34_1163_S01	v7	pancancer
ENO3	TH34_1163_S01	v7	pancancer
EXOSC8	TH34_1163_S01	v7	pancancer
FABP7	TH34_1163_S01	v7	pancancer
FAR2P1	TH34_1163_S01	v7	pancancer
FBN2	TH34_1163_S01	v7	pancancer
FMO1	TH34_1163_S01	v7	pancancer
FNDC5	TH34_1163_S01	v7	pancancer
GAS2	TH34_1163_S01	v7	pancancer
GPALPP1	TH34_1163_S01	v7	pancancer
GTF2F2	TH34_1163_S01	v7	pancancer
GTSF1	TH34_1163_S01	v7	pancancer
HNRNPA1	TH34_1163_S01	v7	pancancer
IGF2	TH34_1163_S01	v7	pancancer
IGF2-AS	TH34_1163_S01	v7	pancancer
IL17B	TH34_1163_S01	v7	pancancer
ING1	TH34_1163_S01	v7	pancancer
IPO5	TH34_1163_S01	v7	pancancer
JPX_1	TH34_1163_S01	v7	pancancer
KIAA1429	TH34_1163_S01	v7	pancancer
KLHL41	TH34_1163_S01	v7	pancancer
LONRF1	TH34_1163_S01	v7	pancancer
MED4	TH34_1163_S01	v7	pancancer
MEOX2	TH34_1163_S01	v7	pancancer
MIR503HG	TH34_1163_S01	v7	pancancer
MRLN	TH34_1163_S01	v7	pancancer
MRPS31	TH34_1163_S01	v7	pancancer
MYBPH	TH34_1163_S01	v7	pancancer
MYH3	TH34_1163_S01	v7	pancancer
MYH7B	TH34_1163_S01	v7	pancancer
MYL4	TH34_1163_S01	v7	pancancer
MYLPF	TH34_1163_S01	v7	pancancer
MYOG	TH34_1163_S01	v7	pancancer
NEB	TH34_1163_S01	v7	pancancer
NEFL	TH34_1163_S01	v7	pancancer
NEFM	TH34_1163_S01	v7	pancancer
NIFK	TH34_1163_S01	v7	pancancer
NNAT	TH34_1163_S01	v7	pancancer
NPIPP1	TH34_1163_S01	v7	pancancer
PAX7	TH34_1163_S01	v7	pancancer
PCDH18	TH34_1163_S01	v7	pancancer
PCID2	TH34_1163_S01	v7	pancancer
PDS5B	TH34_1163_S01	v7	pancancer
PGA3	TH34_1163_S01	v7	pancancer
PGA4	TH34_1163_S01	v7	pancancer
PGA5	TH34_1163_S01	v7	pancancer
PNN	TH34_1163_S01	v7	pancancer
PRG4	TH34_1163_S01	v7	pancancer
PTX3	TH34_1163_S01	v7	pancancer
RAPSN	TH34_1163_S01	v7	pancancer
RBM39	TH34_1163_S01	v7	pancancer
RP11-229E13.4	TH34_1163_S01	v7	pancancer
RP11-680F20.12	TH34_1163_S01	v7	pancancer
RP4-765C7.2	TH34_1163_S01	v7	pancancer
RPL21	TH34_1163_S01	v7	pancancer
RPL26	TH34_1163_S01	v7	pancancer
RPS25	TH34_1163_S01	v7	pancancer
RPS27A	TH34_1163_S01	v7	pancancer
RPS7	TH34_1163_S01	v7	pancancer
SAP18	TH34_1163_S01	v7	pancancer
SCARA5	TH34_1163_S01	v7	pancancer
SF3B6	TH34_1163_S01	v7	pancancer
SGCA	TH34_1163_S01	v7	pancancer
SHD	TH34_1163_S01	v7	pancancer
SMPX	TH34_1163_S01	v7	pancancer
SNHG1	TH34_1163_S01	v7	pancancer
SRPK3	TH34_1163_S01	v7	pancancer
SRSF11	TH34_1163_S01	v7	pancancer
STAC3	TH34_1163_S01	v7	pancancer
SUPT20H	TH34_1163_S01	v7	pancancer
TAF1D	TH34_1163_S01	v7	pancancer
TNMD	TH34_1163_S01	v7	pancancer
TNNC1	TH34_1163_S01	v7	pancancer
TNNC2	TH34_1163_S01	v7	pancancer
TNNI1	TH34_1163_S01	v7	pancancer
TNNI2	TH34_1163_S01	v7	pancancer
TNNT2	TH34_1163_S01	v7	pancancer
TNNT3	TH34_1163_S01	v7	pancancer
TPP2	TH34_1163_S01	v7	pancancer
TSPEAR-AS1	TH34_1163_S01	v7	pancancer
TSPEAR-AS2	TH34_1163_S01	v7	pancancer
TTN-AS1	TH34_1163_S01	v7	pancancer
UBE2V1	TH34_1163_S01	v7	pancancer
UBXN8	TH34_1163_S01	v7	pancancer
UTP11L	TH34_1163_S01	v7	pancancer
ZFAS1	TH34_1163_S01	v7	pancancer
ZNF595	TH34_1163_S01	v7	pancancer
AC005307.3	TH34_1179_S01	v7	pancancer
ADAMTSL2	TH34_1179_S01	v7	pancancer
AGAP9	TH34_1179_S01	v7	pancancer
AL442127.1	TH34_1179_S01	v7	pancancer
ALB	TH34_1179_S01	v7	pancancer
AMBN	TH34_1179_S01	v7	pancancer
APCDD1	TH34_1179_S01	v7	pancancer
ASCL2	TH34_1179_S01	v7	pancancer
ASCL5	TH34_1179_S01	v7	pancancer
ASPSCR1	TH34_1179_S01	v7	pancancer
C1orf127	TH34_1179_S01	v7	pancancer
CADPS	TH34_1179_S01	v7	pancancer
CALML3	TH34_1179_S01	v7	pancancer
CALML5	TH34_1179_S01	v7	pancancer
CAPRIN2	TH34_1179_S01	v7	pancancer
CCDC146	TH34_1179_S01	v7	pancancer
CCDC3	TH34_1179_S01	v7	pancancer
CEMIP	TH34_1179_S01	v7	pancancer
CERK	TH34_1179_S01	v7	pancancer
CHGA	TH34_1179_S01	v7	pancancer
CHGB	TH34_1179_S01	v7	pancancer
CHRNA1	TH34_1179_S01	v7	pancancer
CHRNA3	TH34_1179_S01	v7	pancancer
CLASP2	TH34_1179_S01	v7	pancancer
COLEC11	TH34_1179_S01	v7	pancancer
CPLX2	TH34_1179_S01	v7	pancancer
CST1	TH34_1179_S01	v7	pancancer
DKK3	TH34_1179_S01	v7	pancancer
DKK4	TH34_1179_S01	v7	pancancer
DLX4	TH34_1179_S01	v7	pancancer
DNER	TH34_1179_S01	v7	pancancer
DPEP1	TH34_1179_S01	v7	pancancer
ERVMER34-1	TH34_1179_S01	v7	pancancer
FAM95C	TH34_1179_S01	v7	pancancer
FASLG	TH34_1179_S01	v7	pancancer
FBLN7	TH34_1179_S01	v7	pancancer
FGD5	TH34_1179_S01	v7	pancancer
FGF19	TH34_1179_S01	v7	pancancer
FGF20	TH34_1179_S01	v7	pancancer
FGF3	TH34_1179_S01	v7	pancancer
FGFR1	TH34_1179_S01	v7	pancancer
FGGY	TH34_1179_S01	v7	pancancer
FIBCD1	TH34_1179_S01	v7	pancancer
FOXS1	TH34_1179_S01	v7	pancancer
FRMPD1	TH34_1179_S01	v7	pancancer
GAD1	TH34_1179_S01	v7	pancancer
GAP43	TH34_1179_S01	v7	pancancer
HEYL	TH34_1179_S01	v7	pancancer
HMP19	TH34_1179_S01	v7	pancancer
IGFN1	TH34_1179_S01	v7	pancancer
KIAA0895L	TH34_1179_S01	v7	pancancer
KREMEN1	TH34_1179_S01	v7	pancancer
LAMA2	TH34_1179_S01	v7	pancancer
LAMC3	TH34_1179_S01	v7	pancancer
LDB2	TH34_1179_S01	v7	pancancer
LINC01158	TH34_1179_S01	v7	pancancer
LRRC32	TH34_1179_S01	v7	pancancer
LY6G6C	TH34_1179_S01	v7	pancancer
MASP1	TH34_1179_S01	v7	pancancer
MGAT5	TH34_1179_S01	v7	pancancer
MIAT	TH34_1179_S01	v7	pancancer
MSX2	TH34_1179_S01	v7	pancancer
MYH7B	TH34_1179_S01	v7	pancancer
NDST2	TH34_1179_S01	v7	pancancer
NELL2	TH34_1179_S01	v7	pancancer
NFASC	TH34_1179_S01	v7	pancancer
NGFR	TH34_1179_S01	v7	pancancer
NKD1	TH34_1179_S01	v7	pancancer
NOTUM	TH34_1179_S01	v7	pancancer
NXPH3	TH34_1179_S01	v7	pancancer
OR51E1	TH34_1179_S01	v7	pancancer
OVOS2	TH34_1179_S01	v7	pancancer
PAGE2B	TH34_1179_S01	v7	pancancer
PAGE5	TH34_1179_S01	v7	pancancer
PAN2	TH34_1179_S01	v7	pancancer
PCMTD2	TH34_1179_S01	v7	pancancer
PHKA2	TH34_1179_S01	v7	pancancer
PKD1	TH34_1179_S01	v7	pancancer
PLAC9	TH34_1179_S01	v7	pancancer
PLB1	TH34_1179_S01	v7	pancancer
PREB	TH34_1179_S01	v7	pancancer
PRKCQ	TH34_1179_S01	v7	pancancer
PRSS56	TH34_1179_S01	v7	pancancer
PSTPIP1	TH34_1179_S01	v7	pancancer
PTCH1	TH34_1179_S01	v7	pancancer
QSOX2	TH34_1179_S01	v7	pancancer
RAB15	TH34_1179_S01	v7	pancancer
RASL11B	TH34_1179_S01	v7	pancancer
RCAN2	TH34_1179_S01	v7	pancancer
RGS11	TH34_1179_S01	v7	pancancer
RIMBP2	TH34_1179_S01	v7	pancancer
RIMKLA	TH34_1179_S01	v7	pancancer
RP11-116G8.5	TH34_1179_S01	v7	pancancer
RP11-20I20.4	TH34_1179_S01	v7	pancancer
RP11-350N15.4	TH34_1179_S01	v7	pancancer
RP11-394O4.5	TH34_1179_S01	v7	pancancer
RP11-401P9.4	TH34_1179_S01	v7	pancancer
RP11-449J21.3	TH34_1179_S01	v7	pancancer
RP11-734K23.9	TH34_1179_S01	v7	pancancer
RP4-669L17.10	TH34_1179_S01	v7	pancancer
RP5-857K21.11	TH34_1179_S01	v7	pancancer
RP5-857K21.7	TH34_1179_S01	v7	pancancer
RUNDC3A	TH34_1179_S01	v7	pancancer
SCG2	TH34_1179_S01	v7	pancancer
SCG3	TH34_1179_S01	v7	pancancer
SEZ6	TH34_1179_S01	v7	pancancer
SHH	TH34_1179_S01	v7	pancancer
SLC7A6	TH34_1179_S01	v7	pancancer
SNAP25	TH34_1179_S01	v7	pancancer
SNHG25	TH34_1179_S01	v7	pancancer
SP6	TH34_1179_S01	v7	pancancer
SPPL2B	TH34_1179_S01	v7	pancancer
SSTR1	TH34_1179_S01	v7	pancancer
STAG3L5P	TH34_1179_S01	v7	pancancer
STAP1	TH34_1179_S01	v7	pancancer
STARD3	TH34_1179_S01	v7	pancancer
STMN2	TH34_1179_S01	v7	pancancer
STRA6	TH34_1179_S01	v7	pancancer
SYP	TH34_1179_S01	v7	pancancer
TAGLN3	TH34_1179_S01	v7	pancancer
TCF7L2	TH34_1179_S01	v7	pancancer
TM4SF4	TH34_1179_S01	v7	pancancer
TMPRSS3	TH34_1179_S01	v7	pancancer
TNFRSF11B	TH34_1179_S01	v7	pancancer
TP53BP1	TH34_1179_S01	v7	pancancer
TRDC	TH34_1179_S01	v7	pancancer
TRPM8	TH34_1179_S01	v7	pancancer
TSPAN11	TH34_1179_S01	v7	pancancer
TSPAN32	TH34_1179_S01	v7	pancancer
TTLL3	TH34_1179_S01	v7	pancancer
UACA	TH34_1179_S01	v7	pancancer
VGF	TH34_1179_S01	v7	pancancer
WDR59	TH34_1179_S01	v7	pancancer
WNT16	TH34_1179_S01	v7	pancancer
ABCA7	TH34_1238_S01	v7	pancancer
ABHD15	TH34_1238_S01	v7	pancancer
AC002454.1	TH34_1238_S01	v7	pancancer
AC005154.6	TH34_1238_S01	v7	pancancer
AC019118.3	TH34_1238_S01	v7	pancancer
AC093642.3	TH34_1238_S01	v7	pancancer
AC125232.1	TH34_1238_S01	v7	pancancer
ACAP1	TH34_1238_S01	v7	pancancer
ACIN1	TH34_1238_S01	v7	pancancer
ADAM23	TH34_1238_S01	v7	pancancer
ADAMTS10	TH34_1238_S01	v7	pancancer
ADAT2	TH34_1238_S01	v7	pancancer
ADRBK1	TH34_1238_S01	v7	pancancer
AGAP6	TH34_1238_S01	v7	pancancer
AKNA	TH34_1238_S01	v7	pancancer
AL442127.1	TH34_1238_S01	v7	pancancer
AOX2P	TH34_1238_S01	v7	pancancer
AP1G2	TH34_1238_S01	v7	pancancer
ARGLU1	TH34_1238_S01	v7	pancancer
ARHGAP17	TH34_1238_S01	v7	pancancer
ARHGAP30	TH34_1238_S01	v7	pancancer
ARHGAP4	TH34_1238_S01	v7	pancancer
ARHGEF1	TH34_1238_S01	v7	pancancer
ARHGEF18	TH34_1238_S01	v7	pancancer
ARPC4-TTLL3	TH34_1238_S01	v7	pancancer
ARPP21	TH34_1238_S01	v7	pancancer
ASMTL-AS1	TH34_1238_S01	v7	pancancer
ATG16L2	TH34_1238_S01	v7	pancancer
ATHL1	TH34_1238_S01	v7	pancancer
ATM	TH34_1238_S01	v7	pancancer
ATP13A1	TH34_1238_S01	v7	pancancer
BANK1	TH34_1238_S01	v7	pancancer
BBC3	TH34_1238_S01	v7	pancancer
BCAS4	TH34_1238_S01	v7	pancancer
BCL7A	TH34_1238_S01	v7	pancancer
BLK	TH34_1238_S01	v7	pancancer
BNIP3P41	TH34_1238_S01	v7	pancancer
BTK	TH34_1238_S01	v7	pancancer
BZRAP1-AS1	TH34_1238_S01	v7	pancancer
C16orf93	TH34_1238_S01	v7	pancancer
C17orf62	TH34_1238_S01	v7	pancancer
C1orf228	TH34_1238_S01	v7	pancancer
CARD8	TH34_1238_S01	v7	pancancer
CCDC69	TH34_1238_S01	v7	pancancer
CCDC78	TH34_1238_S01	v7	pancancer
CCND3	TH34_1238_S01	v7	pancancer
CCNL1	TH34_1238_S01	v7	pancancer
CD19	TH34_1238_S01	v7	pancancer
CD22	TH34_1238_S01	v7	pancancer
CD69	TH34_1238_S01	v7	pancancer
CD70	TH34_1238_S01	v7	pancancer
CD72	TH34_1238_S01	v7	pancancer
CD79B	TH34_1238_S01	v7	pancancer
CDHR3	TH34_1238_S01	v7	pancancer
CDK11A	TH34_1238_S01	v7	pancancer
CEACAM21	TH34_1238_S01	v7	pancancer
CEP95	TH34_1238_S01	v7	pancancer
CERKL	TH34_1238_S01	v7	pancancer
CHKB-CPT1B	TH34_1238_S01	v7	pancancer
CIITA	TH34_1238_S01	v7	pancancer
CLASRP	TH34_1238_S01	v7	pancancer
CLEC2D	TH34_1238_S01	v7	pancancer
CLECL1	TH34_1238_S01	v7	pancancer
CLK3	TH34_1238_S01	v7	pancancer
CORO1A	TH34_1238_S01	v7	pancancer
CPT1B	TH34_1238_S01	v7	pancancer
CSK	TH34_1238_S01	v7	pancancer
CSNK1G2	TH34_1238_S01	v7	pancancer
CTC1	TH34_1238_S01	v7	pancancer
CTD-2020K17.1	TH34_1238_S01	v7	pancancer
CYTH1	TH34_1238_S01	v7	pancancer
DDX5	TH34_1238_S01	v7	pancancer
DDX51	TH34_1238_S01	v7	pancancer
DENND4B	TH34_1238_S01	v7	pancancer
DGKD	TH34_1238_S01	v7	pancancer
DOCK8	TH34_1238_S01	v7	pancancer
DOK3	TH34_1238_S01	v7	pancancer
DTX1	TH34_1238_S01	v7	pancancer
DUS3L	TH34_1238_S01	v7	pancancer
EBF1	TH34_1238_S01	v7	pancancer
EME2	TH34_1238_S01	v7	pancancer
ENO3	TH34_1238_S01	v7	pancancer
ENTHD2	TH34_1238_S01	v7	pancancer
ENTPD4	TH34_1238_S01	v7	pancancer
ERICH1	TH34_1238_S01	v7	pancancer
FAM129C	TH34_1238_S01	v7	pancancer
FAM150B	TH34_1238_S01	v7	pancancer
FAM193B	TH34_1238_S01	v7	pancancer
FAM65B	TH34_1238_S01	v7	pancancer
FBRS	TH34_1238_S01	v7	pancancer
FBRSL1	TH34_1238_S01	v7	pancancer
FCHSD1	TH34_1238_S01	v7	pancancer
FCMR	TH34_1238_S01	v7	pancancer
FCRL1	TH34_1238_S01	v7	pancancer
FCRLA	TH34_1238_S01	v7	pancancer
FGD2	TH34_1238_S01	v7	pancancer
FGD3	TH34_1238_S01	v7	pancancer
FNBP1	TH34_1238_S01	v7	pancancer
FPGS	TH34_1238_S01	v7	pancancer
GABPB1-AS1	TH34_1238_S01	v7	pancancer
GAS6-AS1	TH34_1238_S01	v7	pancancer
GCSAM	TH34_1238_S01	v7	pancancer
GEMIN7	TH34_1238_S01	v7	pancancer
GGA1	TH34_1238_S01	v7	pancancer
GGA3	TH34_1238_S01	v7	pancancer
GIPR	TH34_1238_S01	v7	pancancer
GMIP	TH34_1238_S01	v7	pancancer
GOLGA8A	TH34_1238_S01	v7	pancancer
GOLGA8B	TH34_1238_S01	v7	pancancer
GOLGA8N	TH34_1238_S01	v7	pancancer
GPC2	TH34_1238_S01	v7	pancancer
GRK6	TH34_1238_S01	v7	pancancer
GUSBP11	TH34_1238_S01	v7	pancancer
HDAC10	TH34_1238_S01	v7	pancancer
HERC2P3	TH34_1238_S01	v7	pancancer
HLA-DQB1-AS1	TH34_1238_S01	v7	pancancer
HMHA1	TH34_1238_S01	v7	pancancer
HNRNPH1	TH34_1238_S01	v7	pancancer
HOXA5	TH34_1238_S01	v7	pancancer
HPS4	TH34_1238_S01	v7	pancancer
HSH2D	TH34_1238_S01	v7	pancancer
IDUA	TH34_1238_S01	v7	pancancer
IGHD	TH34_1238_S01	v7	pancancer
IGHV3-20	TH34_1238_S01	v7	pancancer
IGHV5-78	TH34_1238_S01	v7	pancancer
IKZF1	TH34_1238_S01	v7	pancancer
INPP5D	TH34_1238_S01	v7	pancancer
INPPL1	TH34_1238_S01	v7	pancancer
INTS1	TH34_1238_S01	v7	pancancer
IRF4	TH34_1238_S01	v7	pancancer
ITGA4	TH34_1238_S01	v7	pancancer
KAT2A	TH34_1238_S01	v7	pancancer
KCNK9	TH34_1238_S01	v7	pancancer
KIAA0226L	TH34_1238_S01	v7	pancancer
KIAA0922	TH34_1238_S01	v7	pancancer
KLF2	TH34_1238_S01	v7	pancancer
KLHDC4	TH34_1238_S01	v7	pancancer
KLRC4-KLRK1	TH34_1238_S01	v7	pancancer
KLRF2	TH34_1238_S01	v7	pancancer
KLRK1	TH34_1238_S01	v7	pancancer
KRI1	TH34_1238_S01	v7	pancancer
LAMP5	TH34_1238_S01	v7	pancancer
LAT2	TH34_1238_S01	v7	pancancer
LCN8	TH34_1238_S01	v7	pancancer
LDLRAD2	TH34_1238_S01	v7	pancancer
LENG8	TH34_1238_S01	v7	pancancer
LHPP	TH34_1238_S01	v7	pancancer
LIMD2	TH34_1238_S01	v7	pancancer
LINC00426	TH34_1238_S01	v7	pancancer
LINC01013	TH34_1238_S01	v7	pancancer
LINC01237	TH34_1238_S01	v7	pancancer
LPXN	TH34_1238_S01	v7	pancancer
LRCH4	TH34_1238_S01	v7	pancancer
LRMP	TH34_1238_S01	v7	pancancer
LRWD1	TH34_1238_S01	v7	pancancer
LTK	TH34_1238_S01	v7	pancancer
LY9	TH34_1238_S01	v7	pancancer
LYL1	TH34_1238_S01	v7	pancancer
MAN2A2	TH34_1238_S01	v7	pancancer
MAP4K2	TH34_1238_S01	v7	pancancer
MCOLN2	TH34_1238_S01	v7	pancancer
MEN1	TH34_1238_S01	v7	pancancer
MFNG	TH34_1238_S01	v7	pancancer
MICAL1	TH34_1238_S01	v7	pancancer
MILR1	TH34_1238_S01	v7	pancancer
MOB3A	TH34_1238_S01	v7	pancancer
MPEG1	TH34_1238_S01	v7	pancancer
MRPS25	TH34_1238_S01	v7	pancancer
MS4A1	TH34_1238_S01	v7	pancancer
MSH5	TH34_1238_S01	v7	pancancer
MSL3	TH34_1238_S01	v7	pancancer
MTOR	TH34_1238_S01	v7	pancancer
MYL5	TH34_1238_S01	v7	pancancer
MYO18A	TH34_1238_S01	v7	pancancer
MYO1G	TH34_1238_S01	v7	pancancer
NAA40	TH34_1238_S01	v7	pancancer
NADK	TH34_1238_S01	v7	pancancer
NADSYN1	TH34_1238_S01	v7	pancancer
NARFL	TH34_1238_S01	v7	pancancer
NAT9	TH34_1238_S01	v7	pancancer
NCF4	TH34_1238_S01	v7	pancancer
NCKAP1L	TH34_1238_S01	v7	pancancer
NEIL1	TH34_1238_S01	v7	pancancer
NGLY1	TH34_1238_S01	v7	pancancer
NPIPB3	TH34_1238_S01	v7	pancancer
NPIPB4	TH34_1238_S01	v7	pancancer
NPIPB5	TH34_1238_S01	v7	pancancer
NRROS	TH34_1238_S01	v7	pancancer
NUDT1	TH34_1238_S01	v7	pancancer
NXF1	TH34_1238_S01	v7	pancancer
OFD1	TH34_1238_S01	v7	pancancer
OGT	TH34_1238_S01	v7	pancancer
ORMDL1	TH34_1238_S01	v7	pancancer
OVCH2	TH34_1238_S01	v7	pancancer
P2RX1	TH34_1238_S01	v7	pancancer
P2RX5	TH34_1238_S01	v7	pancancer
P2RY11	TH34_1238_S01	v7	pancancer
PABPN1	TH34_1238_S01	v7	pancancer
PAN3	TH34_1238_S01	v7	pancancer
PARP15	TH34_1238_S01	v7	pancancer
PARVG	TH34_1238_S01	v7	pancancer
PAX5	TH34_1238_S01	v7	pancancer
PCDH9	TH34_1238_S01	v7	pancancer
PDE6G	TH34_1238_S01	v7	pancancer
PENK	TH34_1238_S01	v7	pancancer
PIK3AP1	TH34_1238_S01	v7	pancancer
PIK3CD	TH34_1238_S01	v7	pancancer
PILRB	TH34_1238_S01	v7	pancancer
PLCG2	TH34_1238_S01	v7	pancancer
PLD4	TH34_1238_S01	v7	pancancer
PNN	TH34_1238_S01	v7	pancancer
POLG2	TH34_1238_S01	v7	pancancer
POLM	TH34_1238_S01	v7	pancancer
POU2F2	TH34_1238_S01	v7	pancancer
PPHLN1	TH34_1238_S01	v7	pancancer
PPP2R3B	TH34_1238_S01	v7	pancancer
PPP6R1	TH34_1238_S01	v7	pancancer
PTOV1-AS2	TH34_1238_S01	v7	pancancer
PTPN6	TH34_1238_S01	v7	pancancer
PTPRCAP	TH34_1238_S01	v7	pancancer
PUS1	TH34_1238_S01	v7	pancancer
QRSL1	TH34_1238_S01	v7	pancancer
QSOX2	TH34_1238_S01	v7	pancancer
RAB24	TH34_1238_S01	v7	pancancer
RAB37	TH34_1238_S01	v7	pancancer
RABEP2	TH34_1238_S01	v7	pancancer
RASAL3	TH34_1238_S01	v7	pancancer
RASGRP2	TH34_1238_S01	v7	pancancer
RASSF1	TH34_1238_S01	v7	pancancer
RBM19	TH34_1238_S01	v7	pancancer
RBM5	TH34_1238_S01	v7	pancancer
RBM6	TH34_1238_S01	v7	pancancer
RCSD1	TH34_1238_S01	v7	pancancer
RELL2	TH34_1238_S01	v7	pancancer
RFX5	TH34_1238_S01	v7	pancancer
RGS19	TH34_1238_S01	v7	pancancer
RHOH	TH34_1238_S01	v7	pancancer
RLTPR	TH34_1238_S01	v7	pancancer
RNF44	TH34_1238_S01	v7	pancancer
RP1-170O19.23	TH34_1238_S01	v7	pancancer
RP11-1334A24.6	TH34_1238_S01	v7	pancancer
RP11-203J24.9	TH34_1238_S01	v7	pancancer
RP11-231C14.4	TH34_1238_S01	v7	pancancer
RP11-290F5.2	TH34_1238_S01	v7	pancancer
RP11-291B21.2	TH34_1238_S01	v7	pancancer
RP11-325F22.2	TH34_1238_S01	v7	pancancer
RP11-488L18.4	TH34_1238_S01	v7	pancancer
RP11-632K20.7	TH34_1238_S01	v7	pancancer
RP11-706O15.5	TH34_1238_S01	v7	pancancer
RP11-734K23.9	TH34_1238_S01	v7	pancancer
RP11-75L1.2	TH34_1238_S01	v7	pancancer
RP4-717I23.3	TH34_1238_S01	v7	pancancer
RP4-800G7.2	TH34_1238_S01	v7	pancancer
RP5-1028K7.2	TH34_1238_S01	v7	pancancer
RP5-1171I10.5	TH34_1238_S01	v7	pancancer
RP5-887A10.1	TH34_1238_S01	v7	pancancer
RPL13P12	TH34_1238_S01	v7	pancancer
RPTOR	TH34_1238_S01	v7	pancancer
RPUSD4	TH34_1238_S01	v7	pancancer
RRP7BP	TH34_1238_S01	v7	pancancer
S1PR4	TH34_1238_S01	v7	pancancer
SAP25	TH34_1238_S01	v7	pancancer
SASH3	TH34_1238_S01	v7	pancancer
SCARNA9	TH34_1238_S01	v7	pancancer
SCML4	TH34_1238_S01	v7	pancancer
SDCCAG3	TH34_1238_S01	v7	pancancer
SEC31B	TH34_1238_S01	v7	pancancer
SELO	TH34_1238_S01	v7	pancancer
SEPT1	TH34_1238_S01	v7	pancancer
SEPT6	TH34_1238_S01	v7	pancancer
SF1	TH34_1238_S01	v7	pancancer
SFSWAP	TH34_1238_S01	v7	pancancer
SGSM3	TH34_1238_S01	v7	pancancer
SHANK1	TH34_1238_S01	v7	pancancer
SIRT7	TH34_1238_S01	v7	pancancer
SIT1	TH34_1238_S01	v7	pancancer
SLC12A9	TH34_1238_S01	v7	pancancer
SLC17A9	TH34_1238_S01	v7	pancancer
SLC2A11	TH34_1238_S01	v7	pancancer
SLC2A6	TH34_1238_S01	v7	pancancer
SLC7A6	TH34_1238_S01	v7	pancancer
SMG1P1	TH34_1238_S01	v7	pancancer
SNHG4	TH34_1238_S01	v7	pancancer
SNRNP70	TH34_1238_S01	v7	pancancer
SNX22	TH34_1238_S01	v7	pancancer
SNX25	TH34_1238_S01	v7	pancancer
SPIB	TH34_1238_S01	v7	pancancer
SPN	TH34_1238_S01	v7	pancancer
SPPL2B	TH34_1238_S01	v7	pancancer
SRRM2	TH34_1238_S01	v7	pancancer
SRSF5	TH34_1238_S01	v7	pancancer
SRSF6	TH34_1238_S01	v7	pancancer
ST6GALNAC4	TH34_1238_S01	v7	pancancer
STAG3L5P	TH34_1238_S01	v7	pancancer
STAG3L5P-PVRIG2P-PILRB	TH34_1238_S01	v7	pancancer
STAP1	TH34_1238_S01	v7	pancancer
STIM2	TH34_1238_S01	v7	pancancer
STX16	TH34_1238_S01	v7	pancancer
SUGP2	TH34_1238_S01	v7	pancancer
SYVN1	TH34_1238_S01	v7	pancancer
TAF1C	TH34_1238_S01	v7	pancancer
TAPT1	TH34_1238_S01	v7	pancancer
TAZ	TH34_1238_S01	v7	pancancer
TBC1D10C	TH34_1238_S01	v7	pancancer
TBC1D27	TH34_1238_S01	v7	pancancer
TCF3	TH34_1238_S01	v7	pancancer
TCL1A	TH34_1238_S01	v7	pancancer
TCL1B	TH34_1238_S01	v7	pancancer
TCL6	TH34_1238_S01	v7	pancancer
TCTEX1D1	TH34_1238_S01	v7	pancancer
TECPR1	TH34_1238_S01	v7	pancancer
TEP1	TH34_1238_S01	v7	pancancer
TMC8	TH34_1238_S01	v7	pancancer
TMEM259	TH34_1238_S01	v7	pancancer
TMEM55B	TH34_1238_S01	v7	pancancer
TNFRSF13B	TH34_1238_S01	v7	pancancer
TNFRSF13C	TH34_1238_S01	v7	pancancer
TOP3B	TH34_1238_S01	v7	pancancer
TP53I13	TH34_1238_S01	v7	pancancer
TRABD	TH34_1238_S01	v7	pancancer
TRAF3IP3	TH34_1238_S01	v7	pancancer
TRIM25	TH34_1238_S01	v7	pancancer
TRMT1	TH34_1238_S01	v7	pancancer
TSPAN32	TH34_1238_S01	v7	pancancer
TTC24	TH34_1238_S01	v7	pancancer
TTC7A	TH34_1238_S01	v7	pancancer
TUBGCP6	TH34_1238_S01	v7	pancancer
UBASH3B	TH34_1238_S01	v7	pancancer
UBE2G2	TH34_1238_S01	v7	pancancer
UHRF2	TH34_1238_S01	v7	pancancer
ULK3	TH34_1238_S01	v7	pancancer
USF1	TH34_1238_S01	v7	pancancer
VAT1L	TH34_1238_S01	v7	pancancer
VAV1	TH34_1238_S01	v7	pancancer
VPREB3	TH34_1238_S01	v7	pancancer
WDR86	TH34_1238_S01	v7	pancancer
ZAP70	TH34_1238_S01	v7	pancancer
ZCCHC7	TH34_1238_S01	v7	pancancer
ZNF195	TH34_1238_S01	v7	pancancer
ZNF266	TH34_1238_S01	v7	pancancer
ZNF276	TH34_1238_S01	v7	pancancer
ZNF775	TH34_1238_S01	v7	pancancer
ZRSR2	TH34_1238_S01	v7	pancancer
ABCA7	TH34_1239_S01	v7	pancancer
ABTB1	TH34_1239_S01	v7	pancancer
ACAP1	TH34_1239_S01	v7	pancancer
ADCY7	TH34_1239_S01	v7	pancancer
ADPGK	TH34_1239_S01	v7	pancancer
ADRBK1	TH34_1239_S01	v7	pancancer
AHSP	TH34_1239_S01	v7	pancancer
AKNA	TH34_1239_S01	v7	pancancer
AL442127.1	TH34_1239_S01	v7	pancancer
