gene	Sample_ID	compendium_version	drugs	rollup_cohort	Pathway_support_for_outlier
PLIN1	TH34_1400_S01	v8		v8_PEDAYA_rollup	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(16/478),KEGG_PPAR_SIGNALING_PATHWAY(9/69),REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION(9/72),REACTOME_DEVELOPMENTAL_BIOLOGY(10/396),REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS(3/13),REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT(4/46)
PLIN1	TH34_1400_S01	v8		v8_TCGA_rollup	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION(9/72),KEGG_PPAR_SIGNALING_PATHWAY(8/69),REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(14/478),REACTOME_DEVELOPMENTAL_BIOLOGY(9/396),REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS(3/13),REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT(4/46)
PLIN1	TH34_1400_S01	v8		v8_TH03_TH34_rollup	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(18/478),KEGG_PPAR_SIGNALING_PATHWAY(9/69),REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION(7/72),REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS(3/13),REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT(4/46),REACTOME_DEVELOPMENTAL_BIOLOGY(7/396)
PLIN4	TH34_1400_S01	v8		v11_PEDAYA_rollup	NA
PLIN4	TH34_1400_S01	v8		v11_TCGA_rollup	NA
PLIN4	TH34_1400_S01	v8		v11_TH03_TH34_rollup	NA
PLIN4	TH34_1400_S01	v8		v8_PEDAYA_rollup	NA
PLIN4	TH34_1400_S01	v8		v8_TCGA_rollup	NA
PLIN4	TH34_1400_S01	v8		v8_TH03_TH34_rollup	NA
PLIN5	TH34_1400_S01	v8		v11_PEDAYA_rollup	NA
PLIN5	TH34_1400_S01	v8		v11_TCGA_rollup	NA
PLIN5	TH34_1400_S01	v8		v11_TH03_TH34_rollup	NA
PLIN5	TH34_1400_S01	v8		v8_PEDAYA_rollup	NA
PLIN5	TH34_1400_S01	v8		v8_TCGA_rollup	NA
PLIN5	TH34_1400_S01	v8		v8_TH03_TH34_rollup	NA
PNPLA2	TH34_1400_S01	v8		v11_PEDAYA_rollup	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(16/478),REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS(6/82),REACTOME_PHOSPHOLIPID_METABOLISM(6/198)
PNPLA2	TH34_1400_S01	v8		v11_TCGA_rollup	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(14/478),REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS(5/82),REACTOME_PHOSPHOLIPID_METABOLISM(5/198)
PNPLA2	TH34_1400_S01	v8		v11_TH03_TH34_rollup	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(19/478),REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS(5/82),REACTOME_PHOSPHOLIPID_METABOLISM(5/198)
PNPLA2	TH34_1400_S01	v8		v8_PEDAYA_rollup	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(16/478),REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS(6/82),REACTOME_PHOSPHOLIPID_METABOLISM(6/198)
PNPLA2	TH34_1400_S01	v8		v8_TCGA_rollup	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(14/478),REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS(5/82),REACTOME_PHOSPHOLIPID_METABOLISM(5/198)
PNPLA2	TH34_1400_S01	v8		v8_TH03_TH34_rollup	REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(18/478),REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS(6/82),REACTOME_PHOSPHOLIPID_METABOLISM(6/198)
PPP1R1A	TH34_1400_S01	v8		v11_PEDAYA_rollup	NA
PPP1R1A	TH34_1400_S01	v8		v11_TCGA_rollup	NA
PPP1R1A	TH34_1400_S01	v8		v8_PEDAYA_rollup	NA
PPP1R1A	TH34_1400_S01	v8		v8_TCGA_rollup	NA
PPP2R1B	TH34_1400_S01	v8		v11_TCGA_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(10/466),REACTOME_OPIOID_SIGNALLING(5/78),REACTOME_SIGNALLING_BY_NGF(6/217),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(5/137),REACTOME_GLUCOSE_METABOLISM(4/69),REACTOME_METABOLISM_OF_CARBOHYDRATES(6/247),REACTOME_SIGNALING_BY_GPCR(10/920),BIOCARTA_CHREBP2_PATHWAY(3/42),REACTOME_PLATELET_HOMEOSTASIS(3/78),REACTOME_DARPP_32_EVENTS(2/25),REACTOME_IMMUNE_SYSTEM(8/933),KEGG_OOCYTE_MEIOSIS(3/114)
PPP2R1B	TH34_1400_S01	v8		v11_TH03_TH34_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_GLUCOSE_METABOLISM(7/69),REACTOME_HEMOSTASIS(11/466),BIOCARTA_CHREBP2_PATHWAY(5/42),REACTOME_METABOLISM_OF_CARBOHYDRATES(8/247),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(5/137),REACTOME_OPIOID_SIGNALLING(4/78),REACTOME_SIGNALLING_BY_NGF(5/217),REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE(2/16),REACTOME_PLATELET_SENSITIZATION_BY_LDL(2/16),REACTOME_PLATELET_HOMEOSTASIS(3/78),REACTOME_CTLA4_INHIBITORY_SIGNALING(2/21),REACTOME_DARPP_32_EVENTS(2/25),REACTOME_SIGNALING_BY_GPCR(8/920),REACTOME_IMMUNE_SYSTEM(8/933),KEGG_OOCYTE_MEIOSIS(3/114)
PPP2R1B	TH34_1400_S01	v8		v8_PEDAYA_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(8/120),REACTOME_HEMOSTASIS(8/466),REACTOME_DARPP_32_EVENTS(3/25),REACTOME_OPIOID_SIGNALLING(4/78),BIOCARTA_CHREBP2_PATHWAY(3/42),KEGG_LONG_TERM_DEPRESSION(3/70)
PPP2R1B	TH34_1400_S01	v8		v8_TCGA_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(10/466),REACTOME_OPIOID_SIGNALLING(5/78),REACTOME_SIGNALLING_BY_NGF(6/217),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(5/137),REACTOME_GLUCOSE_METABOLISM(4/69),REACTOME_METABOLISM_OF_CARBOHYDRATES(6/247),REACTOME_SIGNALING_BY_GPCR(10/920),BIOCARTA_CHREBP2_PATHWAY(3/42),REACTOME_PLATELET_HOMEOSTASIS(3/78),REACTOME_DARPP_32_EVENTS(2/25),REACTOME_IMMUNE_SYSTEM(8/933),KEGG_OOCYTE_MEIOSIS(3/114)
PPP2R1B	TH34_1400_S01	v8		v8_TH03_TH34_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(10/120),REACTOME_GLUCOSE_METABOLISM(7/69),REACTOME_METABOLISM_OF_CARBOHYDRATES(9/247),BIOCARTA_CHREBP2_PATHWAY(5/42),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(6/137),REACTOME_OPIOID_SIGNALLING(5/78),REACTOME_HEMOSTASIS(9/466),REACTOME_SIGNALLING_BY_NGF(6/217),KEGG_OOCYTE_MEIOSIS(4/114),REACTOME_SIGNALING_BY_GPCR(9/920),REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE(2/16),REACTOME_PLATELET_SENSITIZATION_BY_LDL(2/16),REACTOME_PLATELET_HOMEOSTASIS(3/78),REACTOME_CTLA4_INHIBITORY_SIGNALING(2/21),REACTOME_DARPP_32_EVENTS(2/25)
PRKAR2B	TH34_1400_S01	v8		v11_PEDAYA_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(6/120),KEGG_INSULIN_SIGNALING_PATHWAY(5/137),REACTOME_AQUAPORIN_MEDIATED_TRANSPORT(3/51),BIOCARTA_PPARA_PATHWAY(3/58),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(6/413),REACTOME_HEMOSTASIS(6/466),BIOCARTA_CK1_PATHWAY(2/17),REACTOME_OPIOID_SIGNALLING(3/78),REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB(2/18),REACTOME_REGULATION_OF_INSULIN_SECRETION(3/93),REACTOME_DARPP_32_EVENTS(2/25),BIOCARTA_BAD_PATHWAY(2/26),REACTOME_CA_DEPENDENT_EVENTS(2/30),REACTOME_DAG_AND_IP3_SIGNALING(2/32)
PRKAR2B	TH34_1400_S01	v8		v11_TCGA_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(10/466),REACTOME_CA_DEPENDENT_EVENTS(4/30),REACTOME_DAG_AND_IP3_SIGNALING(4/32),REACTOME_OPIOID_SIGNALLING(5/78),REACTOME_PLC_BETA_MEDIATED_EVENTS(4/43),REACTOME_REGULATION_OF_INSULIN_SECRETION(5/93),REACTOME_AQUAPORIN_MEDIATED_TRANSPORT(4/51),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413),REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE(4/54),REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB(3/18),REACTOME_SIGNALLING_BY_NGF(6/217),KEGG_INSULIN_SIGNALING_PATHWAY(5/137),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(5/137),REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION(3/34),REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION(4/95),REACTOME_SIGNALING_BY_GPCR(10/920),REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR(4/100),REACTOME_SIGNALING_BY_ERBB2(4/101),BIOCARTA_CHREBP2_PATHWAY(3/42),REACTOME_SIGNALING_BY_EGFR_IN_CANCER(4/109),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS(3/44),REACTOME_SIGNALING_BY_FGFR(4/112),REACTOME_SIGNALING_BY_PDGF(4/122),REACTOME_SIGNALING_BY_FGFR_IN_DISEASE(4/127),BIOCARTA_PPARA_PATHWAY(3/58),REACTOME_DARPP_32_EVENTS(2/25),BIOCARTA_NO1_PATHWAY(2/33)
PRKAR2B	TH34_1400_S01	v8		v11_TH03_TH34_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(11/466),KEGG_INSULIN_SIGNALING_PATHWAY(7/137),BIOCARTA_CHREBP2_PATHWAY(5/42),REACTOME_REGULATION_OF_INSULIN_SECRETION(5/93),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(5/137),REACTOME_OPIOID_SIGNALLING(4/78),REACTOME_CA_DEPENDENT_EVENTS(3/30),REACTOME_DAG_AND_IP3_SIGNALING(3/32),REACTOME_PLC_BETA_MEDIATED_EVENTS(3/43),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),REACTOME_SIGNALLING_BY_NGF(5/217),REACTOME_AQUAPORIN_MEDIATED_TRANSPORT(3/51),REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE(3/54),BIOCARTA_PPARA_PATHWAY(3/58),REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB(2/18),REACTOME_DARPP_32_EVENTS(2/25),REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION(3/95),REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR(3/100),REACTOME_SIGNALING_BY_ERBB2(3/101),REACTOME_SIGNALING_BY_GPCR(8/920),REACTOME_SIGNALING_BY_EGFR_IN_CANCER(3/109),REACTOME_SIGNALING_BY_FGFR(3/112),REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION(2/34)
PRKAR2B	TH34_1400_S01	v8		v8_PEDAYA_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(8/120),REACTOME_HEMOSTASIS(8/466),KEGG_INSULIN_SIGNALING_PATHWAY(5/137),REACTOME_DARPP_32_EVENTS(3/25),REACTOME_OPIOID_SIGNALLING(4/78),REACTOME_REGULATION_OF_INSULIN_SECRETION(4/93),BIOCARTA_CHREBP2_PATHWAY(3/42),REACTOME_AQUAPORIN_MEDIATED_TRANSPORT(3/51),BIOCARTA_PPARA_PATHWAY(3/58),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(6/413),BIOCARTA_CK1_PATHWAY(2/17),REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB(2/18),BIOCARTA_BAD_PATHWAY(2/26)
PRKAR2B	TH34_1400_S01	v8		v8_TCGA_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(10/466),REACTOME_CA_DEPENDENT_EVENTS(4/30),REACTOME_DAG_AND_IP3_SIGNALING(4/32),REACTOME_OPIOID_SIGNALLING(5/78),REACTOME_PLC_BETA_MEDIATED_EVENTS(4/43),REACTOME_REGULATION_OF_INSULIN_SECRETION(5/93),REACTOME_AQUAPORIN_MEDIATED_TRANSPORT(4/51),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413),REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE(4/54),REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB(3/18),REACTOME_SIGNALLING_BY_NGF(6/217),KEGG_INSULIN_SIGNALING_PATHWAY(5/137),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(5/137),REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION(3/34),REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION(4/95),REACTOME_SIGNALING_BY_GPCR(10/920),REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR(4/100),REACTOME_SIGNALING_BY_ERBB2(4/101),BIOCARTA_CHREBP2_PATHWAY(3/42),REACTOME_SIGNALING_BY_EGFR_IN_CANCER(4/109),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS(3/44),REACTOME_SIGNALING_BY_FGFR(4/112),REACTOME_SIGNALING_BY_PDGF(4/122),REACTOME_SIGNALING_BY_FGFR_IN_DISEASE(4/127),BIOCARTA_PPARA_PATHWAY(3/58),REACTOME_DARPP_32_EVENTS(2/25),BIOCARTA_NO1_PATHWAY(2/33)
PRKAR2B	TH34_1400_S01	v8		v8_TH03_TH34_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(10/120),KEGG_INSULIN_SIGNALING_PATHWAY(7/137),BIOCARTA_CHREBP2_PATHWAY(5/42),REACTOME_CA_DEPENDENT_EVENTS(4/30),REACTOME_DAG_AND_IP3_SIGNALING(4/32),REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE(6/137),REACTOME_OPIOID_SIGNALLING(5/78),REACTOME_HEMOSTASIS(9/466),REACTOME_REGULATION_OF_INSULIN_SECRETION(5/93),REACTOME_PLC_BETA_MEDIATED_EVENTS(4/43),REACTOME_AQUAPORIN_MEDIATED_TRANSPORT(4/51),REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE(4/54),REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB(3/18),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413),REACTOME_SIGNALLING_BY_NGF(6/217),REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION(3/34),REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION(4/95),REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR(4/100),REACTOME_SIGNALING_BY_ERBB2(4/101),REACTOME_SIGNALING_BY_EGFR_IN_CANCER(4/109),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS(3/44),REACTOME_SIGNALING_BY_FGFR(4/112),REACTOME_SIGNALING_BY_PDGF(4/122),REACTOME_SIGNALING_BY_FGFR_IN_DISEASE(4/127),REACTOME_SIGNALING_BY_GPCR(9/920),REACTOME_DARPP_32_EVENTS(2/25)
PRRT4	TH34_1400_S01	v8		v11_TCGA_rollup	NA
PRRT4	TH34_1400_S01	v8		v11_TH03_TH34_rollup	NA
PRRT4	TH34_1400_S01	v8		v8_TCGA_rollup	NA
PRRT4	TH34_1400_S01	v8		v8_TH03_TH34_rollup	NA
PTGER3	TH34_1400_S01	v8		v11_PEDAYA_rollup	HALLMARK_ADIPOGENESIS(16/200),REACTOME_G_ALPHA_I_SIGNALLING_EVENTS(5/195),KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION(5/272)
PTGER3	TH34_1400_S01	v8		v11_TCGA_rollup	HALLMARK_ADIPOGENESIS(18/200),REACTOME_SIGNALING_BY_GPCR(10/920),REACTOME_G_ALPHA_I_SIGNALLING_EVENTS(5/195),REACTOME_GPCR_DOWNSTREAM_SIGNALING(8/805)
PTGER3	TH34_1400_S01	v8		v11_TH03_TH34_rollup	HALLMARK_ADIPOGENESIS(24/200),KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION(5/272),REACTOME_G_ALPHA_I_SIGNALLING_EVENTS(4/195),REACTOME_SIGNALING_BY_GPCR(8/920)
PTGER3	TH34_1400_S01	v8		v8_PEDAYA_rollup	HALLMARK_ADIPOGENESIS(17/200),KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION(5/272),REACTOME_G_ALPHA_I_SIGNALLING_EVENTS(4/195)
PTGER3	TH34_1400_S01	v8		v8_TCGA_rollup	HALLMARK_ADIPOGENESIS(18/200),REACTOME_SIGNALING_BY_GPCR(10/920),REACTOME_G_ALPHA_I_SIGNALLING_EVENTS(5/195),REACTOME_GPCR_DOWNSTREAM_SIGNALING(8/805)
PTGER3	TH34_1400_S01	v8		v8_TH03_TH34_rollup	HALLMARK_ADIPOGENESIS(24/200),REACTOME_G_ALPHA_I_SIGNALLING_EVENTS(5/195),REACTOME_SIGNALING_BY_GPCR(9/920)
RAPGEF3	TH34_1400_S01	v8		v11_TCGA_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(10/466),REACTOME_REGULATION_OF_INSULIN_SECRETION(5/93),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(5/208),HALLMARK_COAGULATION(4/138),REACTOME_IMMUNE_SYSTEM(8/933)
RAPGEF3	TH34_1400_S01	v8		v11_TH03_TH34_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(11/466),REACTOME_REGULATION_OF_INSULIN_SECRETION(5/93),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(6/208),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),HALLMARK_COAGULATION(4/138),REACTOME_IMMUNE_SYSTEM(8/933)
RAPGEF3	TH34_1400_S01	v8		v8_PEDAYA_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(8/120),REACTOME_HEMOSTASIS(8/466),REACTOME_REGULATION_OF_INSULIN_SECRETION(4/93),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(5/208),HALLMARK_COAGULATION(4/138)
RAPGEF3	TH34_1400_S01	v8		v8_TCGA_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(9/120),REACTOME_HEMOSTASIS(10/466),REACTOME_REGULATION_OF_INSULIN_SECRETION(5/93),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(5/208),HALLMARK_COAGULATION(4/138),REACTOME_IMMUNE_SYSTEM(8/933)
RAPGEF3	TH34_1400_S01	v8		v8_TH03_TH34_rollup	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM(10/120),REACTOME_HEMOSTASIS(9/466),REACTOME_REGULATION_OF_INSULIN_SECRETION(5/93),REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1(3/43),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(4/208)
RBP4	TH34_1400_S01	v8		v11_PEDAYA_rollup	HALLMARK_XENOBIOTIC_METABOLISM(9/200),HALLMARK_KRAS_SIGNALING_UP(4/200)
RBP4	TH34_1400_S01	v8		v11_TCGA_rollup	HALLMARK_XENOBIOTIC_METABOLISM(7/200),HALLMARK_KRAS_SIGNALING_UP(4/200)
RBP4	TH34_1400_S01	v8		v8_PEDAYA_rollup	HALLMARK_XENOBIOTIC_METABOLISM(9/200),HALLMARK_KRAS_SIGNALING_UP(4/200)
RBP4	TH34_1400_S01	v8		v8_TCGA_rollup	HALLMARK_XENOBIOTIC_METABOLISM(7/200),HALLMARK_KRAS_SIGNALING_UP(4/200)
RDH5	TH34_1400_S01	v8		v11_PEDAYA_rollup	KEGG_RETINOL_METABOLISM(5/64)
RDH5	TH34_1400_S01	v8		v11_TCGA_rollup	KEGG_RETINOL_METABOLISM(5/64)
RDH5	TH34_1400_S01	v8		v11_TH03_TH34_rollup	KEGG_RETINOL_METABOLISM(5/64)
RDH5	TH34_1400_S01	v8		v8_PEDAYA_rollup	KEGG_RETINOL_METABOLISM(5/64)
RDH5	TH34_1400_S01	v8		v8_TCGA_rollup	KEGG_RETINOL_METABOLISM(5/64)
RDH5	TH34_1400_S01	v8		v8_TH03_TH34_rollup	KEGG_RETINOL_METABOLISM(6/64)
RETSAT	TH34_1400_S01	v8		v11_PEDAYA_rollup	HALLMARK_ADIPOGENESIS(16/200),HALLMARK_FATTY_ACID_METABOLISM(11/158),HALLMARK_XENOBIOTIC_METABOLISM(9/200),KEGG_RETINOL_METABOLISM(5/64),HALLMARK_PEROXISOME(3/104),HALLMARK_BILE_ACID_METABOLISM(3/112)
RETSAT	TH34_1400_S01	v8		v11_TCGA_rollup	HALLMARK_ADIPOGENESIS(18/200),HALLMARK_FATTY_ACID_METABOLISM(11/158),KEGG_RETINOL_METABOLISM(5/64),HALLMARK_XENOBIOTIC_METABOLISM(7/200),HALLMARK_PEROXISOME(4/104),HALLMARK_BILE_ACID_METABOLISM(4/112)
RETSAT	TH34_1400_S01	v8		v11_TH03_TH34_rollup	HALLMARK_ADIPOGENESIS(24/200),HALLMARK_FATTY_ACID_METABOLISM(14/158),KEGG_RETINOL_METABOLISM(5/64),HALLMARK_XENOBIOTIC_METABOLISM(6/200),HALLMARK_BILE_ACID_METABOLISM(4/112),HALLMARK_PEROXISOME(3/104)
RETSAT	TH34_1400_S01	v8		v8_PEDAYA_rollup	HALLMARK_ADIPOGENESIS(17/200),HALLMARK_FATTY_ACID_METABOLISM(11/158),HALLMARK_XENOBIOTIC_METABOLISM(9/200),KEGG_RETINOL_METABOLISM(5/64),HALLMARK_PEROXISOME(3/104)
RETSAT	TH34_1400_S01	v8		v8_TCGA_rollup	HALLMARK_ADIPOGENESIS(18/200),HALLMARK_FATTY_ACID_METABOLISM(11/158),KEGG_RETINOL_METABOLISM(5/64),HALLMARK_XENOBIOTIC_METABOLISM(7/200),HALLMARK_PEROXISOME(4/104),HALLMARK_BILE_ACID_METABOLISM(4/112)
RETSAT	TH34_1400_S01	v8		v8_TH03_TH34_rollup	HALLMARK_ADIPOGENESIS(24/200),HALLMARK_FATTY_ACID_METABOLISM(14/158),KEGG_RETINOL_METABOLISM(6/64),HALLMARK_XENOBIOTIC_METABOLISM(5/200),HALLMARK_OXIDATIVE_PHOSPHORYLATION(5/200),HALLMARK_BILE_ACID_METABOLISM(4/112),HALLMARK_PEROXISOME(3/104)
RNA5SP216	TH34_1400_S01	v8		v11_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RNA5SP216	TH34_1400_S01	v8		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RNA5SP216	TH34_1400_S01	v8		v8_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RNA5SP216	TH34_1400_S01	v8		v8_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP1-28O10.1	TH34_1400_S01	v8		v11_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP1-28O10.1	TH34_1400_S01	v8		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP1-28O10.1	TH34_1400_S01	v8		v11_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP1-28O10.1	TH34_1400_S01	v8		v8_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP1-28O10.1	TH34_1400_S01	v8		v8_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP1-28O10.1	TH34_1400_S01	v8		v8_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP11-162P23.2	TH34_1400_S01	v8		v11_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP11-162P23.2	TH34_1400_S01	v8		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP11-162P23.2	TH34_1400_S01	v8		v8_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP11-162P23.2	TH34_1400_S01	v8		v8_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP11-369J21.13	TH34_1400_S01	v8		v11_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP11-369J21.13	TH34_1400_S01	v8		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP11-369J21.13	TH34_1400_S01	v8		v11_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP11-369J21.13	TH34_1400_S01	v8		v8_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP11-369J21.13	TH34_1400_S01	v8		v8_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
RP11-369J21.13	TH34_1400_S01	v8		v8_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
